pid,task,quality,file
1fcc920c-8038-4b75-8749-95bb4e4fff65,Respiration-and-cough-ThreeQuickBreaths-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65/ses-B51518B7-7BE4-498B-A562-95550956A62F/audio/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65_ses-B51518B7-7BE4-498B-A562-95550956A62F_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav
1fcc920c-8038-4b75-8749-95bb4e4fff65,Respiration-and-cough-ThreeQuickBreaths-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65/ses-B51518B7-7BE4-498B-A562-95550956A62F/audio/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65_ses-B51518B7-7BE4-498B-A562-95550956A62F_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav
1fcc920c-8038-4b75-8749-95bb4e4fff65,Audio-Check-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65/ses-B51518B7-7BE4-498B-A562-95550956A62F/audio/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65_ses-B51518B7-7BE4-498B-A562-95550956A62F_Audio-Check_rec-Audio-Check-4.wav
1fcc920c-8038-4b75-8749-95bb4e4fff65,Audio-Check-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65/ses-B51518B7-7BE4-498B-A562-95550956A62F/audio/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65_ses-B51518B7-7BE4-498B-A562-95550956A62F_Audio-Check_rec-Audio-Check-1.wav
1fcc920c-8038-4b75-8749-95bb4e4fff65,Maximum-phonation-time-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65/ses-B51518B7-7BE4-498B-A562-95550956A62F/audio/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65_ses-B51518B7-7BE4-498B-A562-95550956A62F_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav
1fcc920c-8038-4b75-8749-95bb4e4fff65,Maximum-phonation-time-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65/ses-B51518B7-7BE4-498B-A562-95550956A62F/audio/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65_ses-B51518B7-7BE4-498B-A562-95550956A62F_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav
1fcc920c-8038-4b75-8749-95bb4e4fff65,Audio-Check-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65/ses-B51518B7-7BE4-498B-A562-95550956A62F/audio/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65_ses-B51518B7-7BE4-498B-A562-95550956A62F_Audio-Check_rec-Audio-Check-3.wav
1fcc920c-8038-4b75-8749-95bb4e4fff65,Audio-Check-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65/ses-B51518B7-7BE4-498B-A562-95550956A62F/audio/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65_ses-B51518B7-7BE4-498B-A562-95550956A62F_Audio-Check_rec-Audio-Check-2.wav
1fcc920c-8038-4b75-8749-95bb4e4fff65,Maximum-phonation-time-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65/ses-B51518B7-7BE4-498B-A562-95550956A62F/audio/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65_ses-B51518B7-7BE4-498B-A562-95550956A62F_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav
1fcc920c-8038-4b75-8749-95bb4e4fff65,Prolonged-vowel,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65/ses-B51518B7-7BE4-498B-A562-95550956A62F/audio/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65_ses-B51518B7-7BE4-498B-A562-95550956A62F_Prolonged-vowel_rec-Prolonged-vowel.wav
1fcc920c-8038-4b75-8749-95bb4e4fff65,Diadochokinesis-KA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65/ses-B51518B7-7BE4-498B-A562-95550956A62F/audio/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65_ses-B51518B7-7BE4-498B-A562-95550956A62F_Diadochokinesis_rec-Diadochokinesis-KA.wav
1fcc920c-8038-4b75-8749-95bb4e4fff65,Glides-High-to-Low,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65/ses-B51518B7-7BE4-498B-A562-95550956A62F/audio/sub-1fcc920c-8038-4b75-8749-95bb4e4fff65_ses-B51518B7-7BE4-498B-A562-95550956A62F_Glides_rec-Glides-High-to-Low.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Respiration-and-cough-Breath-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Respiration-and-cough-Breath-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Caterpillar-Passage,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Caterpillar-Passage_rec-Caterpillar-Passage.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Respiration-and-cough-FiveBreaths-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Free-speech-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Free-speech_rec-Free-speech-3.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Free-speech-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Free-speech_rec-Free-speech-2.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Respiration-and-cough-FiveBreaths-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Rainbow-Passage,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Rainbow-Passage_rec-Rainbow-Passage.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Free-speech-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Free-speech_rec-Free-speech-1.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Respiration-and-cough-FiveBreaths-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Diadochokinesis-PA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Diadochokinesis_rec-Diadochokinesis-PA.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Diadochokinesis-Pataka,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Diadochokinesis_rec-Diadochokinesis-Pataka.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Respiration-and-cough-FiveBreaths-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Prolonged-vowel,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Prolonged-vowel_rec-Prolonged-vowel.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Diadochokinesis-buttercup,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Diadochokinesis_rec-Diadochokinesis-buttercup.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Cape-V-sentences-6,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Cape-V-sentences_rec-Cape-V-sentences-6.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Cape-V-sentences-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Cape-V-sentences_rec-Cape-V-sentences-4.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Cape-V-sentences-5,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Cape-V-sentences_rec-Cape-V-sentences-5.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Cape-V-sentences-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Cape-V-sentences_rec-Cape-V-sentences-1.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Picture-description,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Picture-description_rec-Picture-description.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Cape-V-sentences-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Cape-V-sentences_rec-Cape-V-sentences-2.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Diadochokinesis-KA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Diadochokinesis_rec-Diadochokinesis-KA.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Glides-Low-to-High,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Glides_rec-Glides-Low-to-High.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Cape-V-sentences-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Cape-V-sentences_rec-Cape-V-sentences-3.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Story-recall,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Story-recall_rec-Story-recall.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Loudness,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Loudness_rec-Loudness.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Respiration-and-cough-Cough-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Maximum-phonation-time-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Maximum-phonation-time-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Respiration-and-cough-Cough-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Audio-Check-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Audio-Check_rec-Audio-Check-4.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Maximum-phonation-time-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Voluntary-Cough,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Voluntary-Cough_rec-Voluntary-Cough.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Breath-Sounds,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Breath-Sounds_rec-Breath-Sounds.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Respiration-and-cough-ThreeQuickBreaths-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Audio-Check-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Audio-Check_rec-Audio-Check-1.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Glides-High-to-Low,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Glides_rec-Glides-High-to-Low.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Respiration-and-cough-ThreeQuickBreaths-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Audio-Check-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Audio-Check_rec-Audio-Check-2.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Diadochokinesis-TA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Diadochokinesis_rec-Diadochokinesis-TA.wav
b96f1f84-35dd-47b6-a9eb-b44439a6a248,Audio-Check-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248/ses-5AC5C716-BB07-4696-8483-D71B5B93E99B/audio/sub-b96f1f84-35dd-47b6-a9eb-b44439a6a248_ses-5AC5C716-BB07-4696-8483-D71B5B93E99B_Audio-Check_rec-Audio-Check-3.wav
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Audio-Check-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Audio-Check_rec-Audio-Check-1.wav
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Audio-Check-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Audio-Check_rec-Audio-Check-3.wav
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Audio-Check-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Audio-Check_rec-Audio-Check-2.wav
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Audio-Check-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Audio-Check_rec-Audio-Check-4.wav
8777bef2-7b09-4ecd-9908-fdb258bda3d0,Breath-Sounds,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0/ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79/audio/sub-8777bef2-7b09-4ecd-9908-fdb258bda3d0_ses-EB7161C3-22C3-48B3-AF07-9D928C5D7D79_Breath-Sounds_rec-Breath-Sounds.wav
f4e50c4c-0746-4d73-a9c6-8e6f55f00f10,Diadochokinesis-KA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-f4e50c4c-0746-4d73-a9c6-8e6f55f00f10/ses-DBC157DC-B732-4D99-88AE-CB1300F44EDD/audio/sub-f4e50c4c-0746-4d73-a9c6-8e6f55f00f10_ses-DBC157DC-B732-4D99-88AE-CB1300F44EDD_Diadochokinesis_rec-Diadochokinesis-KA.wav
f4e50c4c-0746-4d73-a9c6-8e6f55f00f10,Rainbow-Passage,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-f4e50c4c-0746-4d73-a9c6-8e6f55f00f10/ses-DBC157DC-B732-4D99-88AE-CB1300F44EDD/audio/sub-f4e50c4c-0746-4d73-a9c6-8e6f55f00f10_ses-DBC157DC-B732-4D99-88AE-CB1300F44EDD_Rainbow-Passage_rec-Rainbow-Passage.wav
f4e50c4c-0746-4d73-a9c6-8e6f55f00f10,Respiration-and-cough-ThreeQuickBreaths-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-f4e50c4c-0746-4d73-a9c6-8e6f55f00f10/ses-DBC157DC-B732-4D99-88AE-CB1300F44EDD/audio/sub-f4e50c4c-0746-4d73-a9c6-8e6f55f00f10_ses-DBC157DC-B732-4D99-88AE-CB1300F44EDD_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav
f4e50c4c-0746-4d73-a9c6-8e6f55f00f10,Respiration-and-cough-ThreeQuickBreaths-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-f4e50c4c-0746-4d73-a9c6-8e6f55f00f10/ses-DBC157DC-B732-4D99-88AE-CB1300F44EDD/audio/sub-f4e50c4c-0746-4d73-a9c6-8e6f55f00f10_ses-DBC157DC-B732-4D99-88AE-CB1300F44EDD_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav
